d_loss,epoch,fid,global_step,loss_blur,loss_charb,loss_color,loss_dino,loss_fm,loss_gan_d,loss_gan_g,loss_perc,loss_ssim,psnr,runtime/is_pixel_space,ssim,step,train_loss,warmup_ratio
2.2013745307922363,24,,,0.01590132527053356,0.025254618376493454,0.001968945609405637,0.0,0.2112337350845337,2.2013745307922363,-3.402751922607422,0.0949411541223526,0.09293878078460693,,,,1449,0.22172696888446808,0.1445000022649765
2.3129384517669678,24,,,0.018701164051890373,0.02465858869254589,0.0011537455720826983,0.0,0.21380700170993805,2.3129384517669678,-3.625878095626831,0.07810123264789581,0.08415824174880981,,,,1499,0.22393269836902618,0.14949999749660492
2.27410626411438,25,,,0.013734923675656319,0.021397894248366356,0.002574042184278369,0.0,0.22631798684597015,2.27410626411438,-3.5482215881347656,0.08962896466255188,0.09869259595870972,,,,1549,0.237373948097229,0.15449999272823334
2.154970645904541,26,,,0.02059747837483883,0.030436288565397263,0.00253850594162941,0.0,0.2004743069410324,2.154970645904541,-3.30995512008667,0.10219290107488632,0.1167173981666565,,,,1599,0.21482162177562714,0.15950000286102295
2.1385860443115234,27,,,0.01866399496793747,0.027813002467155457,0.0024883830919861794,0.0,0.22036685049533844,2.1385860443115234,-3.2771880626678467,0.10362042486667633,0.1142762303352356,,,,1649,0.23451527953147888,0.16449999809265137
2.2115390300750732,28,,,0.01314176432788372,0.020442740991711617,0.0022127749398350716,0.0,0.2180551141500473,2.2115390300750732,-3.4230880737304688,0.0653725266456604,0.08444702625274658,,,,1699,0.22880718111991882,0.16949999332427979
2.229886770248413,29,,,0.01747632399201393,0.02613803744316101,0.001985086826607585,0.0,0.21326276659965515,2.229886770248413,-3.459777593612671,0.06740110367536545,0.08810698986053467,,,,1749,0.22568099200725555,0.1745000034570694
2.1649701595306396,29,,,0.016455551609396935,0.026906132698059082,0.003389841178432107,0.0,0.21134769916534424,2.1649701595306396,-3.3299410343170166,0.08242641389369965,0.12102895975112915,,,,1799,0.22721780836582184,0.17949999868869781
,29,95.8063735961914,3600.0,,,,,,,,,,24.03352928161621,,0.8803334832191467,1799,,
2.2892932891845703,30,,,0.02312578819692135,0.03060312569141388,0.002253785263746977,0.0,0.23232008516788483,2.2892932891845703,-3.578585147857666,0.07591437548398972,0.09509551525115967,,,,1849,0.24697305262088776,0.18449999392032623
2.3257546424865723,31,,,0.019556811079382896,0.031040005385875702,0.0018242322839796543,0.0,0.23058047890663147,2.3257546424865723,-3.6515088081359863,0.09427575767040253,0.11887204647064209,,,,1899,0.24792827665805817,0.18950000405311584
2.176786184310913,32,,,0.02379351481795311,0.03229770064353943,0.004776005633175373,0.0,0.20708784461021423,2.176786184310913,-3.3535726070404053,0.11849605292081833,0.11834585666656494,,,,1949,0.2251567244529724,0.19449999928474426
2.327444553375244,33,,,0.028616204857826233,0.03816404938697815,0.0018850499764084816,0.0,0.22847864031791687,2.327444553375244,-3.6548912525177,0.10207386314868927,0.1421111822128296,,,,1999,0.25057220458984375,0.19949999451637268
2.121805429458618,34,,,0.01824226789176464,0.02800792269408703,0.00329803628847003,0.0,0.21703419089317322,2.121805429458618,-3.2436106204986572,0.09985464811325073,0.09322404861450195,,,,2049,0.23251421749591827,0.2045000046491623
2.371983051300049,34,,,0.027187278494238853,0.03755733370780945,0.0029595382511615753,0.0,0.2187994420528412,2.371983051300049,-3.7439639568328857,0.0931924432516098,0.11770236492156982,,,,2099,0.2393128126859665,0.2094999998807907
2.276697874069214,35,,,0.01187078095972538,0.02070958912372589,0.0010392589028924704,0.0,0.19271650910377502,2.276697874069214,-3.5533993244171143,0.08848466724157333,0.10393619537353516,,,,2149,0.20844432711601257,0.21449999511241913
2.137787342071533,36,,,0.02308707684278488,0.03177396208047867,0.0032144016586244106,0.0,0.1982601284980774,2.137787342071533,-3.275573968887329,0.0847269669175148,0.10050618648529053,,,,2199,0.2165537178516388,0.21950000524520874
2.2502315044403076,37,,,0.029238667339086533,0.03830527886748314,0.008775061927735806,0.0,0.2292913943529129,2.2502315044403076,-3.5004663467407227,0.09641963243484497,0.12744998931884766,,,,2249,0.25262388586997986,0.22450000047683716
2.302004814147949,38,,,0.01844913139939308,0.027257654815912247,0.004006038419902325,0.0,0.2070610076189041,2.302004814147949,-3.6040139198303223,0.10829223692417145,0.11081457138061523,,,,2299,0.2262902855873108,0.22949999570846558
2.198709726333618,39,,,0.019174175336956978,0.03027736209332943,0.00826704129576683,0.0,0.22013302147388458,2.198709726333618,-3.397420883178711,0.10335829854011536,0.13325941562652588,,,,2349,0.24317948520183563,0.2345000058412552
2.2682688236236572,39,,,0.014782684855163097,0.02660440467298031,0.00532167125493288,0.0,0.23093891143798828,2.2682688236236572,-3.536536455154419,0.08531691133975983,0.12586700916290283,,,,2399,0.252623975276947,0.2395000010728836
,39,99.48839569091797,4800.0,,,,,,,,,,23.57339859008789,,0.8725756406784058,2399,,
2.150118827819824,40,,,0.025360241532325745,0.03322179988026619,0.003253381233662367,0.0,0.22796660661697388,2.150118827819824,-3.3002376556396484,0.10025276243686676,0.11348932981491089,,,,2449,0.2503132224082947,0.24449999630451202
2.181891441345215,41,,,0.016211893409490585,0.02967480942606926,0.004088550340384245,0.0,0.19114439189434052,2.181891441345215,-3.3637821674346924,0.12244269996881485,0.15674304962158203,,,,2499,0.2183552086353302,0.24950000643730164
2.2797861099243164,42,,,0.023459605872631073,0.03651747852563858,0.0035106162540614605,0.0,0.24670077860355377,2.2797861099243164,-3.559574842453003,0.09416252374649048,0.13104373216629028,,,,2549,0.27301299571990967,0.25450000166893005
2.332087278366089,43,,,0.015094302594661713,0.02225937694311142,0.0009536034194752574,0.0,0.22554443776607513,2.332087278366089,-3.6641764640808105,0.06785064935684204,0.08172214031219482,,,,2599,0.24213241040706635,0.25949999690055847
2.34185528755188,44,,,0.01785757765173912,0.030201643705368042,0.027115579694509506,0.0,0.22172346711158752,2.34185528755188,-3.6837143898010254,0.10324431210756302,0.14162296056747437,,,,2649,0.24903620779514313,0.2644999921321869
2.1998438835144043,44,,,0.01933012716472149,0.031193887814879417,0.0028299884870648384,0.0,0.2047215849161148,2.1998438835144043,-3.399693012237549,0.0975341647863388,0.125044047832489,,,,2699,0.23027662932872772,0.2694999873638153
2.362074136734009,45,,,0.023009009659290314,0.03049536794424057,0.0018091818783432245,0.0,0.2000304013490677,2.362074136734009,-3.7241528034210205,0.09842480719089508,0.09676980972290039,,,,2749,0.22202366590499878,0.2745000123977661
2.428490400314331,46,,,0.02067538909614086,0.02729962393641472,0.0017919472884386778,0.0,0.20122426748275757,2.428490400314331,-3.8569815158843994,0.06601262092590332,0.08163833618164062,,,,2799,0.2205774486064911,0.27950000762939453
2.264094829559326,47,,,0.023455366492271423,0.03007045015692711,0.010283030569553375,0.0,0.225643128156662,2.264094829559326,-3.5281896591186523,0.10949645191431046,0.11361265182495117,,,,2849,0.250839501619339,0.28450000286102295
2.1927523612976074,48,,,0.023016585037112236,0.0306674987077713,0.0028486852534115314,0.0,0.22229354083538055,2.1927523612976074,-3.385505199432373,0.09739566594362259,0.10101747512817383,,,,2899,0.24616846442222595,0.28949999809265137
2.088531494140625,49,,,0.020041536539793015,0.03044157847762108,0.00246074004098773,0.0,0.20388054847717285,2.088531494140625,-3.1770617961883545,0.09319762140512466,0.11797261238098145,,,,2949,0.2305484116077423,0.2944999933242798
2.0857739448547363,49,,,0.031487055122852325,0.04020114243030548,0.002038644626736641,0.0,0.22402308881282806,2.0857739448547363,-3.1715502738952637,0.11515983194112778,0.13321572542190552,,,,2999,0.25651443004608154,0.2994999885559082
,49,92.5012435913086,6000.0,,,,,,,,,,23.895334243774414,,0.8761102557182312,2999,,
2.2039706707000732,50,,,0.01392761617898941,0.02644551917910576,0.0016838274896144867,0.0,0.1922176033258438,2.2039706707000732,-3.4079411029815674,0.09666634351015091,0.11521482467651367,,,,3049,0.21804940700531006,0.304500013589859
2.210996150970459,51,,,0.017868928611278534,0.024595890194177628,0.0019827948417514563,0.0,0.20678988099098206,2.210996150970459,-3.421992301940918,0.09408257901668549,0.09169948101043701,,,,3099,0.2289000153541565,0.3095000088214874
2.3512110710144043,52,,,0.017064908519387245,0.024237966164946556,0.00157987792044878,0.0,0.21506023406982422,2.3512110710144043,-3.7024214267730713,0.08087968081235886,0.09113961458206177,,,,3149,0.23730796575546265,0.31450000405311584
2.226417064666748,53,,,0.01872597448527813,0.029146721586585045,0.0035060402005910873,0.0,0.23120008409023285,2.226417064666748,-3.452834367752075,0.09530885517597198,0.11927568912506104,,,,3199,0.2599219083786011,0.31949999928474426
2.345395565032959,54,,,0.030072420835494995,0.03786199912428856,0.0012679609935730696,0.0,0.2116824984550476,2.345395565032959,-3.6907927989959717,0.09942109137773514,0.09286409616470337,,,,3249,0.23954442143440247,0.3244999945163727
2.2067646980285645,54,,,0.018441174179315567,0.028004897758364677,0.0054430789314210415,0.0,0.2191711664199829,2.2067646980285645,-3.413529872894287,0.09730204194784164,0.11062699556350708,,,,3299,0.24701806902885437,0.3294999897480011
2.2098538875579834,55,,,0.021160751581192017,0.029166048392653465,0.001207244349643588,0.0,0.19222204387187958,2.2098538875579834,-3.419708013534546,0.09469819068908691,0.09844255447387695,,,,3349,0.21881671249866486,0.3345000147819519
2.1351654529571533,56,,,0.009518812410533428,0.020358767360448837,0.002708394080400467,0.0,0.19118399918079376,2.1351654529571533,-3.2703299522399902,0.08276568353176117,0.0982896089553833,,,,3399,0.21498802304267883,0.3395000100135803
2.359154224395752,57,,,0.019192101433873177,0.027407925575971603,0.003017410170286894,0.0,0.2224206179380417,2.359154224395752,-3.718308925628662,0.06605949997901917,0.09023380279541016,,,,3449,0.2477879822254181,0.34450000524520874
2.1599068641662598,58,,,0.019217131659388542,0.0286092646420002,0.0034948154352605343,0.0,0.23294267058372498,2.1599068641662598,-3.319812536239624,0.09429498016834259,0.11642146110534668,,,,3499,0.26368314027786255,0.34950000047683716
2.220367670059204,59,,,0.013947540894150734,0.022064706310629845,0.0009269161964766681,0.0,0.18674902617931366,2.220367670059204,-3.44073748588562,0.09294897317886353,0.09330922365188599,,,,3549,0.21137367188930511,0.3544999957084656
2.1799542903900146,59,,,0.01688872091472149,0.024595648050308228,0.0013721035793423653,0.0,0.18412558734416962,2.1799542903900146,-3.3599088191986084,0.104851633310318,0.11272257566452026,,,,3599,0.21355783939361572,0.359499990940094
,59,95.31005859375,7200.0,,,,,,,,,,22.152318954467773,,0.8773915767669678,3599,,
2.209109306335449,60,,,0.02129322849214077,0.03066922537982464,0.0019875322468578815,0.0,0.22220289707183838,2.209109306335449,-3.418219804763794,0.10200779139995575,0.10355937480926514,,,,3649,0.25267982482910156,0.3644999861717224
2.2474379539489746,61,,,0.016680337488651276,0.026836726814508438,0.0027792477048933506,0.0,0.19927088916301727,2.2474379539489746,-3.494875192642212,0.10265009850263596,0.11089843511581421,,,,3699,0.23003506660461426,0.3695000112056732
2.3012304306030273,62,,,0.01775186136364937,0.02851046249270439,0.002388905268162489,0.0,0.21093420684337616,2.3012304306030273,-3.602461099624634,0.0888683944940567,0.10513418912887573,,,,3749,0.24167488515377045,0.37450000643730164
2.3527863025665283,63,,,0.012289311736822128,0.019852234050631523,0.0011804141104221344,0.0,0.21390853822231293,2.3527863025665283,-3.7055740356445312,0.06469835340976715,0.08027088642120361,,,,3799,0.23692944645881653,0.37950000166893005
2.1385855674743652,64,,,0.02020387351512909,0.03027508221566677,0.0025205127894878387,0.0,0.1892443597316742,2.1385855674743652,-3.277170181274414,0.08739224821329117,0.12327373027801514,,,,3849,0.2250213772058487,0.38449999690055847
2.284863233566284,64,,,0.023155175149440765,0.02993651293218136,0.0030619981698691845,0.0,0.2222461849451065,2.284863233566284,-3.569725275039673,0.07747520506381989,0.10520899295806885,,,,3899,0.25490647554397583,0.3894999921321869
2.3834598064422607,65,,,0.017156964167952538,0.025314386934041977,0.0008602364105172455,0.0,0.21042224764823914,2.3834598064422607,-3.7669179439544678,0.08593231439590454,0.0968407392501831,,,,3949,0.2398660033941269,0.3944999873638153
2.3506922721862793,66,,,0.02781371772289276,0.037829864770174026,0.0014540085103362799,0.0,0.22937393188476562,2.3506922721862793,-3.7013845443725586,0.09152452647686005,0.11465513706207275,,,,3999,0.26797395944595337,0.3995000123977661
2.280379295349121,67,,,0.03361380845308304,0.042601343244314194,0.006624933797866106,0.0,0.23162703216075897,2.280379295349121,-3.5607595443725586,0.1061013787984848,0.10909485816955566,,,,4049,0.27173754572868347,0.40450000762939453
2.2836453914642334,68,,,0.03140592947602272,0.037397924810647964,0.0020383005030453205,0.0,0.22330914437770844,2.2836453914642334,-3.567288398742676,0.07847373187541962,0.09639281034469604,,,,4099,0.2590447962284088,0.40950000286102295
2.343017339706421,69,,,0.01425505056977272,0.02118828147649765,0.0032310024835169315,0.0,0.20021967589855194,2.343017339706421,-3.686034679412842,0.06084033101797104,0.07175219058990479,,,,4149,0.22423526644706726,0.41449999809265137
2.3017146587371826,69,,,0.025017669424414635,0.03568117320537567,0.001943699549883604,0.0,0.2138306200504303,2.3017146587371826,-3.6034305095672607,0.10606853663921356,0.15455758571624756,,,,4199,0.26178282499313354,0.4194999933242798
,69,96.89424133300781,8400.0,,,,,,,,,,23.698732376098633,,0.874716579914093,4199,,
2.3192014694213867,70,,,0.022792449221014977,0.03054039180278778,0.0031668818555772305,0.0,0.21116730570793152,2.3192014694213867,-3.6384027004241943,0.07570400089025497,0.09453088045120239,,,,4249,0.2447468638420105,0.4244999885559082
2.2168149948120117,71,,,0.018708210438489914,0.025983259081840515,0.007358912378549576,0.0,0.20706069469451904,2.2168149948120117,-3.4336299896240234,0.12108591198921204,0.1134418249130249,,,,4299,0.24314193427562714,0.429500013589859
2.431703567504883,72,,,0.018030885607004166,0.02906644716858864,0.0014979348052293062,0.0,0.20394481718540192,2.431703567504883,-3.86340594291687,0.07257139682769775,0.11349940299987793,,,,4349,0.24165619909763336,0.4345000088214874
2.270156145095825,73,,,0.021383188664913177,0.027065416797995567,0.0019630396272987127,0.0,0.21882832050323486,2.270156145095825,-3.540313243865967,0.09783272445201874,0.08725094795227051,,,,4399,0.2504099905490875,0.43950000405311584
2.2624592781066895,74,,,0.01672380045056343,0.024513259530067444,0.0016133635072037578,0.0,0.20934221148490906,2.2624592781066895,-3.524919271469116,0.08174148947000504,0.10088485479354858,,,,4449,0.24306756258010864,0.44449999928474426
2.3035190105438232,74,,,0.013563971035182476,0.024772949516773224,0.0009871580405160785,0.0,0.21063672006130219,2.3035190105438232,-3.6070380210876465,0.0750856101512909,0.0890350341796875,,,,4499,0.24210982024669647,0.4494999945163727
2.1678762435913086,75,,,0.015452656894922256,0.028039000928401947,0.0032685636542737484,0.0,0.18797466158866882,2.1678762435913086,-3.3357532024383545,0.08350609242916107,0.12330937385559082,,,,4549,0.22916588187217712,0.4544999897480011
2.247197151184082,76,,,0.024594983085989952,0.03204019367694855,0.006586605682969093,0.0,0.2216559648513794,2.247197151184082,-3.4943952560424805,0.08493736386299133,0.11209243535995483,,,,4599,0.2628480792045593,0.4595000147819519
2.2333858013153076,77,,,0.0188977662473917,0.02593669295310974,0.0032615368254482746,0.0,0.23923304677009583,2.2333858013153076,-3.4667718410491943,0.07114695012569427,0.09309357404708862,,,,4649,0.27341628074645996,0.4645000100135803
2.3171679973602295,78,,,0.012038422748446465,0.02111647091805935,0.0018428959883749485,0.0,0.22563549876213074,2.3171679973602295,-3.63433575630188,0.0929669514298439,0.10637789964675903,,,,4699,0.2608477473258972,0.46950000524520874
2.3796029090881348,79,,,0.017436258494853973,0.024831704795360565,0.0017051093745976686,0.0,0.1941075474023819,2.3796029090881348,-3.7592074871063232,0.09494887292385101,0.08714890480041504,,,,4749,0.22702039778232574,0.47450000047683716
2.181638479232788,79,,,0.016539130359888077,0.023643827065825462,0.002589412732049823,0.0,0.2225407212972641,2.181638479232788,-3.3632781505584717,0.08399894833564758,0.09343814849853516,,,,4799,0.2567383348941803,0.4794999957084656
,79,93.75080108642578,9600.0,,,,,,,,,,23.080942153930664,,0.878800630569458,4799,,
2.1123273372650146,80,,,0.017832238227128983,0.025952717289328575,0.002156861126422882,0.0,0.20260626077651978,2.1123273372650146,-3.2246549129486084,0.11060850322246552,0.11464333534240723,,,,4849,0.24343693256378174,0.484499990940094
2.135364532470703,81,,,0.02360173873603344,0.033497896045446396,0.002432476729154587,0.0,0.22347785532474518,2.135364532470703,-3.2707295417785645,0.09785952419042587,0.1192166805267334,,,,4899,0.26969054341316223,0.4894999861717224
2.2295501232147217,82,,,0.02469642460346222,0.03119684010744095,0.0022146194241940975,0.0,0.22958306968212128,2.2295501232147217,-3.4591012001037598,0.12237326800823212,0.10076391696929932,,,,4949,0.2705891728401184,0.4945000112056732
2.349411964416504,83,,,0.01340717077255249,0.021315952762961388,0.0009763803100213408,0.0,0.19542483985424042,2.349411964416504,-3.6988255977630615,0.08836783468723297,0.08589190244674683,,,,4999,0.22788289189338684,0.49950000643730164
2.203371286392212,84,,,0.023719703778624535,0.03273804113268852,0.0022943783551454544,0.0,0.23682798445224762,2.203371286392212,-3.406743288040161,0.08668301999568939,0.10797864198684692,,,,5049,0.28084200620651245,0.5044999718666077
2.3077571392059326,84,,,0.02770625427365303,0.03781221807003021,0.002797564724460244,0.0,0.2228415608406067,2.3077571392059326,-3.6155149936676025,0.10825707018375397,0.12803220748901367,,,,5099,0.27451831102371216,0.5095000267028809
2.265685796737671,85,,,0.011146686971187592,0.02163458988070488,0.0016544597456231713,0.0,0.18896062672138214,2.265685796737671,-3.531371831893921,0.07387890666723251,0.09294718503952026,,,,5149,0.22333474457263947,0.5145000219345093
2.122880458831787,86,,,0.01980525068938732,0.025605833157896996,0.0012686101254075766,0.0,0.20032669603824615,2.122880458831787,-3.245760202407837,0.10718431323766708,0.08529996871948242,,,,5199,0.2349814474582672,0.5195000171661377
2.2441046237945557,87,,,0.022922968491911888,0.03430444747209549,0.002323852153494954,0.0,0.2186162918806076,2.2441046237945557,-3.4882094860076904,0.07558619976043701,0.12479197978973389,,,,5249,0.26759767532348633,0.5245000123977661
2.1376588344573975,88,,,0.022394096478819847,0.0337391197681427,0.00422497047111392,0.0,0.20558661222457886,2.1376588344573975,-3.2753190994262695,0.10688555240631104,0.1529855728149414,,,,5299,0.2613680362701416,0.5295000076293945
2.2935733795166016,89,,,0.02135576121509075,0.03377595171332359,0.0033854548819363117,0.0,0.20694684982299805,2.2935733795166016,-3.587146043777466,0.11619613319635391,0.135503888130188,,,,5349,0.2583293318748474,0.534500002861023
2.2068164348602295,89,,,0.027825381606817245,0.03485926613211632,0.0022166199050843716,0.0,0.22062480449676514,2.2068164348602295,-3.41363263130188,0.08487391471862793,0.08799499273300171,,,,5399,0.2608042359352112,0.5394999980926514
,89,94.21215057373047,10800.0,,,,,,,,,,23.765058517456055,,0.873764157295227,5399,,
2.3961446285247803,90,,,0.03535374999046326,0.042329736053943634,0.00288075627759099,0.0,0.24073202908039093,2.3961446285247803,-3.792290210723877,0.08944669365882874,0.11286866664886475,,,,5449,0.2910699248313904,0.5444999933242798
2.311464548110962,91,,,0.030035793781280518,0.04632516950368881,0.0017748987302184105,0.0,0.24005256593227386,2.311464548110962,-3.6229300498962402,0.12243867665529251,0.1977534294128418,,,,5499,0.31344878673553467,0.5494999885559082
2.393214464187622,92,,,0.013593172654509544,0.025773148983716965,0.0021170228719711304,0.0,0.23924270272254944,2.393214464187622,-3.7864296436309814,0.07128912955522537,0.10067158937454224,,,,5549,0.27768993377685547,0.5544999837875366
2.226977586746216,93,,,0.02131824940443039,0.030360359698534012,0.013531139120459557,0.0,0.23242996633052826,2.226977586746216,-3.4539549350738525,0.14281603693962097,0.14509958028793335,,,,5599,0.28475627303123474,0.559499979019165
2.096057415008545,94,,,0.018407002091407776,0.02809230051934719,0.006357420235872269,0.0,0.19979228079319,2.096057415008545,-3.1921143531799316,0.10541011393070221,0.1307472586631775,,,,5649,0.24714435636997223,0.5644999742507935
2.190875768661499,94,,,0.021366750821471214,0.028631072491407394,0.0011679652379825711,0.0,0.20427897572517395,2.190875768661499,-3.3817503452301025,0.0950872004032135,0.11147892475128174,,,,5699,0.24702760577201843,0.5695000290870667
2.198185920715332,95,,,0.02114207297563553,0.031458135694265366,0.005622081458568573,0.0,0.23116154968738556,2.198185920715332,-3.396371603012085,0.12079685926437378,0.13314419984817505,,,,5749,0.2808457612991333,0.5745000243186951
2.1731457710266113,96,,,0.01696556806564331,0.028512287884950638,0.007806312292814255,0.0,0.2077518105506897,2.1731457710266113,-3.3462917804718018,0.09155688434839249,0.1290108561515808,,,,5799,0.2548799514770508,0.5795000195503235
2.235227584838867,97,,,0.019769305363297462,0.027173278853297234,0.00226483098231256,0.0,0.2091134786605835,2.235227584838867,-3.4704532623291016,0.07662463188171387,0.086966872215271,,,,5849,0.2449926882982254,0.5845000147819519
2.299508571624756,98,,,0.016189996153116226,0.025121450424194336,0.0016670776531100273,0.0,0.19024886190891266,2.299508571624756,-3.599017858505249,0.05999045446515083,0.09055852890014648,,,,5899,0.22589564323425293,0.5895000100135803
